YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER
2009,CO ,Continental Air Lines Inc.,1994,Continental Air Lines Inc.,27332          ,N17619         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,10/30/1994 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1994,Continental Air Lines Inc.,27334          ,N19621         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,12/7/1994 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1994,Continental Air Lines Inc.,27526          ,N18622         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,12/15/1994 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27302          ,N18112         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,2/14/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27333          ,N17620         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,2/24/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27527          ,N19623         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,1/30/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27528          ,N13624         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,2/9/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27529          ,N46625         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,1/31/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27530          ,N32626         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,4/13/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27531          ,N17627         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,4/14/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27532          ,N14628         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,4/18/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27533          ,N14629         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,4/18/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27534          ,N59630         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,5/30/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27535          ,N62631         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,6/12/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27555          ,N13113         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,3/11/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27556          ,N12114         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,7/3/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27557          ,N14115         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,8/9/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27900          ,N16632         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,7/11/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1995,Continental Air Lines Inc.,27901          ,N24633         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,8/7/1995 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1996,Continental Air Lines Inc.,27558          ,N12116         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,4/6/1996 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1996,Continental Air Lines Inc.,27559          ,N19117         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,4/30/1996 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,27560          ,N14118         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,3/28/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,27561          ,N18119         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,5/19/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,27562          ,N14120         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,7/1/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,27563          ,N14121         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,8/6/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,27564          ,N17122         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,8/29/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28899          ,N19638         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,8/3/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28900          ,N14639         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,8/4/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28901          ,N17640         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,8/29/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28902          ,N11641         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,9/1/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28903          ,N16642         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,9/20/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28905          ,N17644         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,10/2/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28906          ,N14645         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,10/3/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28907          ,N16646         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,11/26/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28908          ,N16647         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,12/4/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28909          ,N16648         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,12/7/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28910          ,N16649         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,12/22/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28911          ,N16650         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,12/27/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28912          ,N11651         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,1/15/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1997,Continental Air Lines Inc.,28966          ,N26123         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,12/20/1997 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27565          ,N29124         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,1/16/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27566          ,N17126         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,2/20/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27567          ,N17128         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,3/20/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27577          ,N78001         ,B,Y,283,BOEING                                                                          ,,B-777-2             ,103000,9/28/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27578          ,N78002         ,B,Y,283,BOEING                                                                          ,,B-777-2             ,103000,9/29/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27579          ,N78003         ,B,Y,283,BOEING                                                                          ,,B-777-2             ,103000,11/10/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27580          ,N78004         ,B,Y,283,BOEING                                                                          ,,B-777-2             ,103000,11/19/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,27581          ,N78005         ,B,Y,283,BOEING                                                                          ,,B-777-2             ,103000,12/7/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28762          ,N16701         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,3/31/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28763          ,N24702         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,3/31/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28764          ,N16703         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,4/7/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28765          ,N14704         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,4/27/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28766          ,N25705         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,5/12/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28767          ,N24706         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,5/26/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28768          ,N23707         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,5/28/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28769          ,N23708         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,6/2/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28770          ,N26210         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,6/23/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28771          ,N24211         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,6/30/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28772          ,N24212         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,6/30/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28773          ,N27213         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,7/31/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28774          ,N14214         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,7/24/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28775          ,N26215         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,8/20/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28776          ,N12216         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,8/21/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28777          ,N16217         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,7/31/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28778          ,N12218         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,8/28/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28779          ,N16709         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,8/5/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28780          ,N15710         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,8/5/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28781          ,N14219         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,8/27/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28782          ,N54711         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,9/26/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28783          ,N15712         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,9/24/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28784          ,N16713         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,9/24/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28785          ,N33714         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,9/28/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28786          ,N24715         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,10/21/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28787          ,N13716         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,12/4/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28913          ,N14652         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,1/23/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28914          ,N14653         ,B,Y,104,BOEING                                                                          ,,B737-5              ,31500,1/29/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28915          ,N14654         ,O,N,104,BOEING                                                                          ,,B737-5              ,31500,2/11/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28916          ,N14655         ,O,N,104,BOEING                                                                          ,,B737-5              ,31500,2/12/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28922          ,N23661         ,O,N,104,BOEING                                                                          ,,B737-5              ,31500,7/21/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28924          ,N17663         ,O,N,104,BOEING                                                                          ,,B737-5              ,31500,8/11/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28929          ,N18220         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,11/5/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28930          ,N12221         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,12/1/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28931          ,N34222         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,12/8/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28932          ,N18223         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,12/17/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28933          ,N24224         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,12/18/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28934          ,N12225         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,12/22/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28935          ,N26226         ,O,Y,157,BOEING                                                                          ,,B-737-8             ,40760,12/22/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28967          ,N12125         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,2/10/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28968          ,N48127         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,2/25/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28969          ,N29129         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,3/29/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28970          ,N19130         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,5/12/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,28971          ,N34131         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,6/3/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,29281          ,N33132         ,O,Y,175,BOEING                                                                          ,,B-757-2             ,51800,6/30/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,29282          ,N17133         ,B,Y,175,BOEING                                                                          ,,B-757-2             ,79865,12/22/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1998,Continental Air Lines Inc.,29476          ,N77006         ,O,Y,283,BOEING                                                                          ,,B-777-2             ,103000,12/8/1998 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28788          ,N13227         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,5/3/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28789          ,N27722         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,4/15/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28790          ,N21723         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,4/22/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28791          ,N27724         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,5/4/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28792          ,N14228         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,5/4/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28793          ,N17229         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,5/10/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28794          ,N14230         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,5/18/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28795          ,N14231         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,5/18/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28796          ,N39726         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,7/15/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28797          ,N38727         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,7/19/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28798          ,N17730         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,8/16/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28799          ,N14731         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,8/24/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28800          ,N27733         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,9/13/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28801          ,N35236         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,7/28/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28802          ,N14237         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,9/27/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28803          ,N24736         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,7/28/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28804          ,N12238         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,10/16/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28805          ,N14242         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,11/4/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28806          ,N18243         ,O,Y,157,BOEING                                                                          ,,B-737-8             ,40760,11/6/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28807          ,N36247         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,12/13/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28808          ,N13248         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,12/30/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28809          ,N14249         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,12/20/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28936          ,N29717         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,1/30/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28937          ,N13718         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,2/4/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28938          ,N17719         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,2/11/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28939          ,N13720         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,2/20/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28940          ,N23721         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,3/8/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28941          ,N13750         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,4/18/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28942          ,N26232         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,6/24/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28943          ,N17233         ,B,Y,155,BOEING                                                                          ,,B-737-8             ,40760,7/30/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28944          ,N39728         ,B,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,7/23/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28945          ,N24729         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,8/4/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28946          ,N16234         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,8/11/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28947          ,N14235         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,7/8/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28948          ,N16732         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,8/30/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28949          ,N27734         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,9/22/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28950          ,N14735         ,O,Y,124,BOEING                                                                          ,,B737-7/L            ,33280,7/28/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28951          ,N27239         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,10/22/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28952          ,N14240         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,10/27/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28953          ,N54241         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,10/29/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28954          ,N17244         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,11/10/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28955          ,N17245         ,B,Y,157,BOEING                                                                          ,,B-737-8             ,40760,11/13/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28956          ,N27246         ,O,N,155,BOEING                                                                          ,,B-737-8             ,40760,11/18/1999 12:00:00 AM,19704,CO
2009,CO ,Continental Air Lines Inc.,1999,Continental Air Lines Inc.,28957          ,N14250         ,O,Y,155,BOEING                                                                          ,,B-737-8             ,40760,12/27/1999 12:00:00 AM,19704,CO
